REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SKBMCHPH1,SKBM,1,2021,3.25808997632202
REGION1,NOBFHPFH1,NOBF,1,2021,2.662337662337662
REGION1,NOHFCHPH1,NOHF,1,2021,2.32558
REGION1,NOHFSTPH1,NOHF,1,2021,2.32558
REGION1,NOWSCHPH1,NOWS,1,2021,3.25808997632202
REGION1,NOBMCHPH1,NOBM,1,2021,3.25808997632202
REGION1,NOOCWVPH1,NOOC,1,2021,1.0
REGION1,CHBFHPFH1,CHBF,1,2021,2.662337662337662
REGION1,CHHFCHPH1,CHHF,1,2021,2.32558
REGION1,CHHFSTPH1,CHHF,1,2021,2.32558
REGION1,CHNGCCPH1,CHNG,1,2021,1.754385964912281
REGION1,CHNGCHPH1,CHNG,1,2021,1.68936
REGION1,CHNUG2PH1,CHNU,1,2021,2.631578947368421
REGION1,CHWSCHPH1,CHWS,1,2021,3.25808997632202
REGION1,CHWSSTPH1,CHWS,1,2021,3.015762987012986
REGION1,UKBFHPFH1,UKBF,1,2021,2.662337662337662
REGION1,UKBMCCPH1,UKBM,1,2021,2.884249847109964
REGION1,UKBMSTPH1,UKBM,1,2021,2.884249847109964
REGION1,UKCOCHPH1,UKCO,1,2021,2.43322
REGION1,UKHFCHPH1,UKHF,1,2021,2.32558
REGION1,UKHFSTPH1,UKHF,1,2021,2.32558
REGION1,UKNGCCPH1,UKNG,1,2021,1.754385964912281
REGION1,UKNGCHPH1,UKNG,1,2021,1.68936
REGION1,UKNUG2PH1,UKNU,1,2021,2.631578947368421
REGION1,UKOCWVPH1,UKOC,1,2021,1.0
REGION1,UKWSCHPH1,UKWS,1,2021,3.25808997632202
REGION1,UKWSSTPH1,UKWS,1,2021,3.015762987012986
REGION1,ATCOCHPN1,ATCO,1,2021,2.43322
REGION1,ATNGCCPN1,ATNG,1,2021,1.754385964912281
REGION1,ATNGCHPN1,ATNG,1,2021,1.68936
REGION1,ATNGGCPN1,ATNG,1,2021,2.857142857142857
REGION1,ATNGHPFN1,ATNG,1,2021,2.94118
REGION1,ATNGSTPN1,ATNG,1,2021,2.32558
REGION1,ATBFCHPN1,ATBF,1,2021,3.25808997632202
REGION1,ATBFHPFN1,ATBF,1,2021,2.662337662337662
REGION1,ATDGCHPN1,ATDG,1,2021,1.68936
REGION1,ATDGELN1,ATDG,1,2021,1.754385964912281
REGION1,ATRGCHPN1,ATRG,1,2021,1.68936
REGION1,ATDSCHPN1,ATDS,1,2021,2.32558
REGION1,ATDSELN1,ATDS,1,2021,1.754385964912281
REGION1,ATHFCHPN1,ATHF,1,2021,2.32558
REGION1,ATHFSTPN1,ATHF,1,2021,2.32558
REGION1,ATBMSTPN1,ATBM,1,2021,2.884249847109964
REGION1,ATBMCHPN1,ATBM,1,2021,3.25808997632202
REGION1,ATWSCHPN1,ATWS,1,2021,3.25808997632202
REGION1,ATWSSTPN1,ATWS,1,2021,3.015762987012986
REGION1,ATGOCVPN1,ATGO,1,2021,10.0
REGION1,BENUG2PN1,BENU,1,2021,2.631578947368421
REGION1,BECOCHPN1,BECO,1,2021,2.43322
REGION1,BECOSTPN1,BECO,1,2021,2.654557624437142
REGION1,BENGCCPN1,BENG,1,2021,1.754385964912281
REGION1,BENGCHPN1,BENG,1,2021,1.68936
REGION1,BEBFHPFN1,BEBF,1,2021,2.662337662337662
REGION1,BEBFCHPN1,BEBF,1,2021,3.25808997632202
REGION1,BEDGELN1,BEDG,1,2021,1.754385964912281
REGION1,BERGCHPN1,BERG,1,2021,1.68936
REGION1,BEDSCHPN1,BEDS,1,2021,2.32558
REGION1,BEDSELN1,BEDS,1,2021,1.754385964912281
REGION1,BEHFCHPN1,BEHF,1,2021,2.32558
REGION1,BEHFSTPN1,BEHF,1,2021,2.32558
REGION1,BEWSCHPN1,BEWS,1,2021,3.25808997632202
REGION1,BEWSSTPN1,BEWS,1,2021,3.015762987012986
REGION1,BEBMCHPN1,BEBM,1,2021,3.25808997632202
REGION1,BEBMSTPN1,BEBM,1,2021,2.884249847109964
REGION1,BGBFHPFN1,BGBF,1,2021,2.662337662337662
REGION1,BGCOCHPN1,BGCO,1,2021,2.43322
REGION1,BGCOSTPN1,BGCO,1,2021,2.654557624437142
REGION1,BGHFCHPN1,BGHF,1,2021,2.32558
REGION1,BGNGCHPN1,BGNG,1,2021,1.68936
REGION1,BGNGSTPN1,BGNG,1,2021,2.32558
REGION1,BGNUG2PN1,BGNU,1,2021,2.631578947368421
REGION1,BGLICHPN1,BGLI,1,2021,2.43322
REGION1,BGLIELN1,BGLI,1,2021,2.702702702702703
REGION1,BGBFCHPN1,BGBF,1,2021,3.25808997632202
REGION1,BGRGCHPN1,BGRG,1,2021,1.68936
REGION1,BGRGELN1,BGRG,1,2021,1.754385964912281
REGION1,BGDSCHPN1,BGDS,1,2021,2.32558
REGION1,BGDSELN1,BGDS,1,2021,1.754385964912281
REGION1,BGHFSTPN1,BGHF,1,2021,2.32558
REGION1,BGBMCHPN1,BGBM,1,2021,3.25808997632202
REGION1,BGBMSTPN1,BGBM,1,2021,2.884249847109964
REGION1,BGWSCHPN1,BGWS,1,2021,3.25808997632202
REGION1,CYBFCHPN1,CYBF,1,2021,3.25808997632202
REGION1,CYHFSTPN1,CYHF,1,2021,2.32558
REGION1,CYDSCCPN1,CYDS,1,2021,1.754385964912281
REGION1,CYDSGCPN1,CYDS,1,2021,2.857142857142857
REGION1,CYDSSTPN1,CYDS,1,2021,2.32558
REGION1,CYDSHPFN1,CYDS,1,2021,2.94118
REGION1,CYHFCHPN1,CYHF,1,2021,2.32558
REGION1,CZNUG2PN1,CZNU,1,2021,2.631578947368421
REGION1,CZCOCHPN1,CZCO,1,2021,2.43322
REGION1,CZCOSTPN1,CZCO,1,2021,2.654557624437142
REGION1,CZLICHPN1,CZLI,1,2021,2.43322
REGION1,CZLIELN1,CZLI,1,2021,2.702702702702703
REGION1,CZNGCCPN1,CZNG,1,2021,1.754385964912281
REGION1,CZNGCHPN1,CZNG,1,2021,1.68936
REGION1,CZBFHPFN1,CZBF,1,2021,2.662337662337662
REGION1,CZBFCHPN1,CZBF,1,2021,3.25808997632202
REGION1,CZDGCHPN1,CZDG,1,2021,1.68936
REGION1,CZRGCHPN1,CZRG,1,2021,1.68936
REGION1,CZDSCHPN1,CZDS,1,2021,2.32558
REGION1,CZDSGCPN1,CZDS,1,2021,2.857142857142857
REGION1,CZHFCHPN1,CZHF,1,2021,2.32558
REGION1,CZHFSTPN1,CZHF,1,2021,2.32558
REGION1,CZBMSTPN1,CZBM,1,2021,2.884249847109964
REGION1,CZBMCHPN1,CZBM,1,2021,3.25808997632202
REGION1,CZWSCHPN1,CZWS,1,2021,3.25808997632202
REGION1,DENUG2PN1,DENU,1,2021,2.631578947368421
REGION1,DECOCHPN1,DECO,1,2021,2.43322
REGION1,DECOSTPN1,DECO,1,2021,2.654557624437142
REGION1,DELICHPN1,DELI,1,2021,2.43322
REGION1,DELIELN1,DELI,1,2021,2.702702702702703
REGION1,DENGCCPN1,DENG,1,2021,1.754385964912281
REGION1,DENGCHPN1,DENG,1,2021,1.68936
REGION1,DEBFHPFN1,DEBF,1,2021,2.662337662337662
REGION1,DEBFCHPN1,DEBF,1,2021,3.25808997632202
REGION1,DEDGCHPN1,DEDG,1,2021,1.68936
REGION1,DEDGELN1,DEDG,1,2021,1.754385964912281
REGION1,DERGCHPN1,DERG,1,2021,1.68936
REGION1,DERGELN1,DERG,1,2021,1.754385964912281
REGION1,DEDSCHPN1,DEDS,1,2021,2.32558
REGION1,DEDSELN1,DEDS,1,2021,1.754385964912281
REGION1,DEHFCHPN1,DEHF,1,2021,2.32558
REGION1,DEHFSTPN1,DEHF,1,2021,2.32558
REGION1,DEBMCHPN1,DEBM,1,2021,3.25808997632202
REGION1,DEBMSTPN1,DEBM,1,2021,2.884249847109964
REGION1,DEWSCHPN1,DEWS,1,2021,3.25808997632202
REGION1,DEWSSTPN1,DEWS,1,2021,3.015762987012986
REGION1,DEGOCVPN1,DEGO,1,2021,10.0
REGION1,DKBFHPFN1,DKBF,1,2021,2.662337662337662
REGION1,DKBMSTPN1,DKBM,1,2021,2.884249847109964
REGION1,DKCOCHPN1,DKCO,1,2021,2.43322
REGION1,DKHFCHPN1,DKHF,1,2021,2.32558
REGION1,DKHFSTPN1,DKHF,1,2021,2.32558
REGION1,DKNGCCPN1,DKNG,1,2021,1.754385964912281
REGION1,DKNGCHPN1,DKNG,1,2021,1.68936
REGION1,DKWSCHPN1,DKWS,1,2021,3.25808997632202
REGION1,DKRGCHPN1,DKRG,1,2021,1.68936
REGION1,DKDSCHPN1,DKDS,1,2021,2.32558
REGION1,DKDSELN1,DKDS,1,2021,1.754385964912281
REGION1,DKBMCHPN1,DKBM,1,2021,3.25808997632202
REGION1,EEHFSTPN1,EEHF,1,2021,2.32558
REGION1,EENGCHPN1,EENG,1,2021,1.68936
REGION1,EENGHPFN1,EENG,1,2021,2.94118
REGION1,EEWSCHPN1,EEWS,1,2021,3.25808997632202
REGION1,EELICHPN1,EELI,1,2021,2.43322
REGION1,EELIELN1,EELI,1,2021,2.702702702702703
REGION1,EEBFCHPN1,EEBF,1,2021,3.25808997632202
REGION1,EEDGCHPN1,EEDG,1,2021,1.68936
REGION1,EEDGELN1,EEDG,1,2021,1.754385964912281
REGION1,EEBMCHPN1,EEBM,1,2021,3.25808997632202
REGION1,EEBMSTPN1,EEBM,1,2021,2.884249847109964
REGION1,GRBFHPFN1,GRBF,1,2021,2.662337662337662
REGION1,GRBMSTPN1,GRBM,1,2021,2.884249847109964
REGION1,GRHFCHPN1,GRHF,1,2021,2.32558
REGION1,GRHFSTPN1,GRHF,1,2021,2.32558
REGION1,GRNGCCPN1,GRNG,1,2021,1.754385964912281
REGION1,GRNGCHPN1,GRNG,1,2021,1.68936
REGION1,GRLICHPN1,GRLI,1,2021,2.43322
REGION1,GRLIELN1,GRLI,1,2021,2.702702702702703
REGION1,GRBFCHPN1,GRBF,1,2021,3.25808997632202
REGION1,GRRGCHPN1,GRRG,1,2021,1.68936
REGION1,GRDSCHPN1,GRDS,1,2021,2.32558
REGION1,GRDSELN1,GRDS,1,2021,1.754385964912281
REGION1,GRBMCHPN1,GRBM,1,2021,3.25808997632202
REGION1,ESCOCHPN1,ESCO,1,2021,2.43322
REGION1,ESCOSTPN1,ESCO,1,2021,2.654557624437142
REGION1,ESNUG2PN1,ESNU,1,2021,2.631578947368421
REGION1,ESLISTPN1,ESLI,1,2021,2.702702702702703
REGION1,ESNGCCPN1,ESNG,1,2021,1.754385964912281
REGION1,ESNGCHPN1,ESNG,1,2021,1.68936
REGION1,ESBFCHPN1,ESBF,1,2021,3.25808997632202
REGION1,ESBFSTPN1,ESBF,1,2021,2.662337662337662
REGION1,ESDGCHPN1,ESDG,1,2021,1.68936
REGION1,ESDGELN1,ESDG,1,2021,1.754385964912281
REGION1,ESRGCHPN1,ESRG,1,2021,1.68936
REGION1,ESRGELN1,ESRG,1,2021,1.754385964912281
REGION1,ESDSCHPN1,ESDS,1,2021,2.32558
REGION1,ESDSELN1,ESDS,1,2021,1.754385964912281
REGION1,ESHFCHPN1,ESHF,1,2021,2.32558
REGION1,ESHFSTPN1,ESHF,1,2021,2.32558
REGION1,ESBMCHPN1,ESBM,1,2021,3.25808997632202
REGION1,ESBMSTPN1,ESBM,1,2021,2.884249847109964
REGION1,ESWSCHPN1,ESWS,1,2021,3.25808997632202
REGION1,ESWSSTPN1,ESWS,1,2021,3.015762987012986
REGION1,FIBFHPFN1,FIBF,1,2021,2.662337662337662
REGION1,FIBMSTPN1,FIBM,1,2021,2.884249847109964
REGION1,FICOCHPN1,FICO,1,2021,2.43322
REGION1,FICOSTPN1,FICO,1,2021,2.654557624437142
REGION1,FIHFCHPN1,FIHF,1,2021,2.32558
REGION1,FIHFSTPN1,FIHF,1,2021,2.32558
REGION1,FINGCCPN1,FING,1,2021,1.754385964912281
REGION1,FINGCHPN1,FING,1,2021,1.68936
REGION1,FINUG2PN1,FINU,1,2021,2.631578947368421
REGION1,FIWSCHPN1,FIWS,1,2021,3.25808997632202
REGION1,FILICHPN1,FILI,1,2021,2.43322
REGION1,FILIELN1,FILI,1,2021,2.702702702702703
REGION1,FIBFCHPN1,FIBF,1,2021,3.25808997632202
REGION1,FIDGCHPN1,FIDG,1,2021,1.68936
REGION1,FIDGELN1,FIDG,1,2021,1.754385964912281
REGION1,FIRGCHPN1,FIRG,1,2021,1.68936
REGION1,FIRGELN1,FIRG,1,2021,1.754385964912281
REGION1,FIDSCHPN1,FIDS,1,2021,2.32558
REGION1,FIDSELN1,FIDS,1,2021,1.754385964912281
REGION1,FIBMCHPN1,FIBM,1,2021,3.25808997632202
REGION1,FRNUG2PN1,FRNU,1,2021,2.631578947368421
REGION1,FRCOCHPN1,FRCO,1,2021,2.43322
REGION1,FRCOSTPN1,FRCO,1,2021,2.654557624437142
REGION1,FRNGCCPN1,FRNG,1,2021,1.754385964912281
REGION1,FRNGCHPN1,FRNG,1,2021,1.68936
REGION1,FRBFHPFN1,FRBF,1,2021,2.662337662337662
REGION1,FRBFCHPN1,FRBF,1,2021,3.25808997632202
REGION1,FRDGELN1,FRDG,1,2021,1.754385964912281
REGION1,FRRGCHPN1,FRRG,1,2021,1.68936
REGION1,FRRGELN1,FRRG,1,2021,1.754385964912281
REGION1,FRDSCHPN1,FRDS,1,2021,2.32558
REGION1,FRDSELN1,FRDS,1,2021,1.754385964912281
REGION1,FRHFCHPN1,FRHF,1,2021,2.32558
REGION1,FRHFSTPN1,FRHF,1,2021,2.32558
REGION1,FRBMCHPN1,FRBM,1,2021,3.25808997632202
REGION1,FRBMSTPN1,FRBM,1,2021,2.884249847109964
REGION1,FRWSCHPN1,FRWS,1,2021,3.25808997632202
REGION1,FRWSSTPN1,FRWS,1,2021,3.015762987012986
REGION1,FRGOCVPN1,FRGO,1,2021,10.0
REGION1,FRTIDN1,FRTI,1,2021,1.0
REGION1,FROCWVPN1,FROC,1,2021,1.0
REGION1,HRBFHPFN1,HRBF,1,2021,2.662337662337662
REGION1,HRBMCHPN1,HRBM,1,2021,3.25808997632202
REGION1,HRCOSTPN1,HRCO,1,2021,2.654557624437142
REGION1,HRHFCHPN1,HRHF,1,2021,2.32558
REGION1,HRHFSTPN1,HRHF,1,2021,2.32558
REGION1,HRNGCCPN1,HRNG,1,2021,1.754385964912281
REGION1,HRNGCHPN1,HRNG,1,2021,1.68936
REGION1,HRLICHPN1,HRLI,1,2021,2.43322
REGION1,HRBFCHPN1,HRBF,1,2021,3.25808997632202
REGION1,HRRGCHPN1,HRRG,1,2021,1.68936
REGION1,HRDSCHPN1,HRDS,1,2021,2.32558
REGION1,HRDSELN1,HRDS,1,2021,1.754385964912281
REGION1,HRGOCVPN1,HRGO,1,2021,10.0
REGION1,HUNUG2PN1,HUNU,1,2021,2.631578947368421
REGION1,HUCOCHPN1,HUCO,1,2021,2.43322
REGION1,HUCOSTPN1,HUCO,1,2021,2.654557624437142
REGION1,HULICHPN1,HULI,1,2021,2.43322
REGION1,HULIELN1,HULI,1,2021,2.702702702702703
REGION1,HUNGCCPN1,HUNG,1,2021,1.754385964912281
REGION1,HUNGCHPN1,HUNG,1,2021,1.68936
REGION1,HUBFCHPN1,HUBF,1,2021,3.25808997632202
REGION1,HUDGCHPN1,HUDG,1,2021,1.68936
REGION1,HUDGELN1,HUDG,1,2021,1.754385964912281
REGION1,HURGCHPN1,HURG,1,2021,1.68936
REGION1,HUDSCHPN1,HUDS,1,2021,2.32558
REGION1,HUDSELN1,HUDS,1,2021,1.754385964912281
REGION1,HUHFCHPN1,HUHF,1,2021,2.32558
REGION1,HUHFSTPN1,HUHF,1,2021,2.32558
REGION1,HUBMSTPN1,HUBM,1,2021,2.884249847109964
REGION1,HUBMCHPN1,HUBM,1,2021,3.25808997632202
REGION1,HUWSSTPN1,HUWS,1,2021,3.015762987012986
REGION1,HUGOCVPN1,HUGO,1,2021,10.0
REGION1,IEBFHPFN1,IEBF,1,2021,2.662337662337662
REGION1,IEBMSTPN1,IEBM,1,2021,2.884249847109964
REGION1,IENGCCPN1,IENG,1,2021,1.754385964912281
REGION1,IENGCHPN1,IENG,1,2021,1.68936
REGION1,IEWSSTPN1,IEWS,1,2021,3.015762987012986
REGION1,IECOSTPN1,IECO,1,2021,2.654557624437142
REGION1,IELICHPN1,IELI,1,2021,2.43322
REGION1,IELIELN1,IELI,1,2021,2.702702702702703
REGION1,IEBFCHPN1,IEBF,1,2021,3.25808997632202
REGION1,IERGCHPN1,IERG,1,2021,1.68936
REGION1,IEDSELN1,IEDS,1,2021,1.754385964912281
REGION1,IEDSCHPN1,IEDS,1,2021,2.32558
REGION1,IEHFSTPN1,IEHF,1,2021,2.32558
REGION1,IEBMCHPN1,IEBM,1,2021,3.25808997632202
REGION1,ITBFHPFN1,ITBF,1,2021,2.662337662337662
REGION1,ITBMCHPN1,ITBM,1,2021,3.25808997632202
REGION1,ITBMSTPN1,ITBM,1,2021,2.884249847109964
REGION1,ITCOCHPN1,ITCO,1,2021,2.43322
REGION1,ITGOCVPN1,ITGO,1,2021,10.0
REGION1,ITHFCHPN1,ITHF,1,2021,2.32558
REGION1,ITHFSTPN1,ITHF,1,2021,2.32558
REGION1,ITNGCCPN1,ITNG,1,2021,1.754385964912281
REGION1,ITNGCHPN1,ITNG,1,2021,1.68936
REGION1,ITWSCHPN1,ITWS,1,2021,3.25808997632202
REGION1,ITWSSTPN1,ITWS,1,2021,3.015762987012986
REGION1,ITCOSTPN1,ITCO,1,2021,2.654557624437142
REGION1,ITBFCHPN1,ITBF,1,2021,3.25808997632202
REGION1,ITDGCHPN1,ITDG,1,2021,1.68936
REGION1,ITDGELN1,ITDG,1,2021,1.754385964912281
REGION1,ITRGCHPN1,ITRG,1,2021,1.68936
REGION1,ITRGELN1,ITRG,1,2021,1.754385964912281
REGION1,ITDSCHPN1,ITDS,1,2021,2.32558
REGION1,ITDSELN1,ITDS,1,2021,1.754385964912281
REGION1,LTBMCHPN1,LTBM,1,2021,3.25808997632202
REGION1,LTHFCHPN1,LTHF,1,2021,2.32558
REGION1,LTNGCHPN1,LTNG,1,2021,1.68936
REGION1,LTWSCHPN1,LTWS,1,2021,3.25808997632202
REGION1,LTBFCHPN1,LTBF,1,2021,3.25808997632202
REGION1,LTRGCHPN1,LTRG,1,2021,1.68936
REGION1,LTDSCHPN1,LTDS,1,2021,2.32558
REGION1,LUNGCCPN1,LUNG,1,2021,1.754385964912281
REGION1,LUNGCHPN1,LUNG,1,2021,1.68936
REGION1,LUWSCHPN1,LUWS,1,2021,3.25808997632202
REGION1,LUBFCHPN1,LUBF,1,2021,3.25808997632202
REGION1,LUDSCHPN1,LUDS,1,2021,2.32558
REGION1,LUBMCHPN1,LUBM,1,2021,3.25808997632202
REGION1,LVCOCHPN1,LVCO,1,2021,2.43322
REGION1,LVHFCHPN1,LVHF,1,2021,2.32558
REGION1,LVNGCCPN1,LVNG,1,2021,1.754385964912281
REGION1,LVNGCHPN1,LVNG,1,2021,1.68936
REGION1,LVLICHPN1,LVLI,1,2021,2.43322
REGION1,LVBFCHPN1,LVBF,1,2021,3.25808997632202
REGION1,LVDSCHPN1,LVDS,1,2021,2.32558
REGION1,LVBMCHPN1,LVBM,1,2021,3.25808997632202
REGION1,MTNGHPFN1,MTNG,1,2021,2.94118
REGION1,MTBFCHPN1,MTBF,1,2021,3.25808997632202
REGION1,MTDSGCCN1,MTDS,1,2021,1.754385964912281
REGION1,MTDSGCPN1,MTDS,1,2021,2.857142857142857
REGION1,MTDSSTPN1,MTDS,1,2021,2.32558
REGION1,NLBFHPFN1,NLBF,1,2021,2.662337662337662
REGION1,NLBMSTPN1,NLBM,1,2021,2.884249847109964
REGION1,NLCOCHPN1,NLCO,1,2021,2.43322
REGION1,NLNGCCPN1,NLNG,1,2021,1.754385964912281
REGION1,NLNGCHPN1,NLNG,1,2021,1.68936
REGION1,NLNUG2PN1,NLNU,1,2021,2.631578947368421
REGION1,NLWSCHPN1,NLWS,1,2021,3.25808997632202
REGION1,NLCOSTPN1,NLCO,1,2021,2.654557624437142
REGION1,NLBFCHPN1,NLBF,1,2021,3.25808997632202
REGION1,NLDGCHPN1,NLDG,1,2021,1.68936
REGION1,NLDGELN1,NLDG,1,2021,1.754385964912281
REGION1,NLRGCHPN1,NLRG,1,2021,1.68936
REGION1,NLRGELN1,NLRG,1,2021,1.754385964912281
REGION1,NLDSCHPN1,NLDS,1,2021,2.32558
REGION1,NLDSELN1,NLDS,1,2021,1.754385964912281
REGION1,NLHFCHPN1,NLHF,1,2021,2.32558
REGION1,NLBMCHPN1,NLBM,1,2021,3.25808997632202
REGION1,PLCOCHPN1,PLCO,1,2021,2.43322
REGION1,PLCOSTPN1,PLCO,1,2021,2.654557624437142
REGION1,PLLICHPN1,PLLI,1,2021,2.43322
REGION1,PLLIELN1,PLLI,1,2021,2.702702702702703
REGION1,PLNGCCPN1,PLNG,1,2021,1.754385964912281
REGION1,PLNGCHPN1,PLNG,1,2021,1.68936
REGION1,PLBFCHPN1,PLBF,1,2021,3.25808997632202
REGION1,PLDGCHPN1,PLDG,1,2021,1.68936
REGION1,PLRGCHPN1,PLRG,1,2021,1.68936
REGION1,PLDSCHPN1,PLDS,1,2021,2.32558
REGION1,PLDSELN1,PLDS,1,2021,1.754385964912281
REGION1,PLHFCHPN1,PLHF,1,2021,2.32558
REGION1,PLBMSTPN1,PLBM,1,2021,2.884249847109964
REGION1,PLBMCHPN1,PLBM,1,2021,3.25808997632202
REGION1,PTBFHPFN1,PTBF,1,2021,2.662337662337662
REGION1,PTBMSTPN1,PTBM,1,2021,2.884249847109964
REGION1,PTGOCVPN1,PTGO,1,2021,10.0
REGION1,PTHFCHPN1,PTHF,1,2021,2.32558
REGION1,PTHFSTPN1,PTHF,1,2021,2.32558
REGION1,PTNGCCPN1,PTNG,1,2021,1.754385964912281
REGION1,PTNGCHPN1,PTNG,1,2021,1.68936
REGION1,PTOCWVPN1,PTOC,1,2021,1.0
REGION1,PTWSCHPN1,PTWS,1,2021,3.25808997632202
REGION1,PTWSSTPN1,PTWS,1,2021,3.015762987012986
REGION1,PTCOSTPN1,PTCO,1,2021,2.654557624437142
REGION1,PTBFCHPN1,PTBF,1,2021,3.25808997632202
REGION1,PTRGCHPN1,PTRG,1,2021,1.68936
REGION1,PTDSCHPN1,PTDS,1,2021,2.32558
REGION1,PTDSELN1,PTDS,1,2021,1.754385964912281
REGION1,PTBMCHPN1,PTBM,1,2021,3.25808997632202
REGION1,ROBMSTPN1,ROBM,1,2021,2.884249847109964
REGION1,ROCOCHPN1,ROCO,1,2021,2.43322
REGION1,ROHFCHPN1,ROHF,1,2021,2.32558
REGION1,RONGCHPN1,RONG,1,2021,1.68936
REGION1,RONUG2PN1,RONU,1,2021,2.631578947368421
REGION1,ROLICHPN1,ROLI,1,2021,2.43322
REGION1,ROLIELN1,ROLI,1,2021,2.702702702702703
REGION1,RONGCCPN1,RONG,1,2021,1.754385964912281
REGION1,RODGCHPN1,RODG,1,2021,1.68936
REGION1,RODGELN1,RODG,1,2021,1.754385964912281
REGION1,RORGCHPN1,RORG,1,2021,1.68936
REGION1,RODSCHPN1,RODS,1,2021,2.32558
REGION1,RODSELN1,RODS,1,2021,1.754385964912281
REGION1,ROHFSTPN1,ROHF,1,2021,2.32558
REGION1,ROBMCHPN1,ROBM,1,2021,3.25808997632202
REGION1,ROGOCVPN1,ROGO,1,2021,10.0
REGION1,SEBMCHPN1,SEBM,1,2021,3.25808997632202
REGION1,SECOCHPN1,SECO,1,2021,2.43322
REGION1,SEHFCHPN1,SEHF,1,2021,2.32558
REGION1,SENGCCPN1,SENG,1,2021,1.754385964912281
REGION1,SENGCHPN1,SENG,1,2021,1.68936
REGION1,SENUG2PN1,SENU,1,2021,2.631578947368421
REGION1,SEWSCHPN1,SEWS,1,2021,3.25808997632202
REGION1,SELICHPN1,SELI,1,2021,2.43322
REGION1,SEBFCHPN1,SEBF,1,2021,3.25808997632202
REGION1,SEDGCHPN1,SEDG,1,2021,1.68936
REGION1,SEDSCHPN1,SEDS,1,2021,2.32558
REGION1,SEDSELN1,SEDS,1,2021,1.754385964912281
REGION1,SEHFSTPN1,SEHF,1,2021,2.32558
REGION1,SIHFCHPN1,SIHF,1,2021,2.32558
REGION1,SIHFSTPN1,SIHF,1,2021,2.32558
REGION1,SINGCHPN1,SING,1,2021,1.68936
REGION1,SINUG2PN1,SINU,1,2021,2.631578947368421
REGION1,SILICHPN1,SILI,1,2021,2.43322
REGION1,SINGCCPN1,SING,1,2021,1.754385964912281
REGION1,SIBFCHPN1,SIBF,1,2021,3.25808997632202
REGION1,SIDSCHPN1,SIDS,1,2021,2.32558
REGION1,SIDSELN1,SIDS,1,2021,1.754385964912281
REGION1,SIBMCHPN1,SIBM,1,2021,3.25808997632202
REGION1,SIWSCHPN1,SIWS,1,2021,3.25808997632202
REGION1,SKBFHPFN1,SKBF,1,2021,2.662337662337662
REGION1,SKBMSTPN1,SKBM,1,2021,2.884249847109964
REGION1,SKCOCHPN1,SKCO,1,2021,2.43322
REGION1,SKHFCHPN1,SKHF,1,2021,2.32558
REGION1,SKNGCCPN1,SKNG,1,2021,1.754385964912281
REGION1,SKNGCHPN1,SKNG,1,2021,1.68936
REGION1,SKNUG2PN1,SKNU,1,2021,2.631578947368421
REGION1,SKWSCHPN1,SKWS,1,2021,3.25808997632202
REGION1,SKLICHPN1,SKLI,1,2021,2.43322
REGION1,SKLIELN1,SKLI,1,2021,2.702702702702703
REGION1,SKBFCHPN1,SKBF,1,2021,3.25808997632202
REGION1,SKDGCHPN1,SKDG,1,2021,1.68936
REGION1,SKRGCHPN1,SKRG,1,2021,1.68936
REGION1,SKDSCHPN1,SKDS,1,2021,2.32558
REGION1,SKDSELN1,SKDS,1,2021,1.754385964912281
REGION1,SKBMCHPN1,SKBM,1,2021,3.25808997632202
REGION1,NOBFHPFN1,NOBF,1,2021,2.662337662337662
REGION1,NOHFCHPN1,NOHF,1,2021,2.32558
REGION1,NOHFSTPN1,NOHF,1,2021,2.32558
REGION1,NOWSCHPN1,NOWS,1,2021,3.25808997632202
REGION1,NOBMCHPN1,NOBM,1,2021,3.25808997632202
REGION1,NOOCWVPN1,NOOC,1,2021,1.0
REGION1,CHBFHPFN1,CHBF,1,2021,2.662337662337662
REGION1,CHHFCHPN1,CHHF,1,2021,2.32558
REGION1,CHHFSTPN1,CHHF,1,2021,2.32558
REGION1,CHNGCCPN1,CHNG,1,2021,1.754385964912281
REGION1,CHNGCHPN1,CHNG,1,2021,1.68936
REGION1,CHNUG2PN1,CHNU,1,2021,2.631578947368421
REGION1,CHWSCHPN1,CHWS,1,2021,3.25808997632202
REGION1,CHWSSTPN1,CHWS,1,2021,3.015762987012986
REGION1,UKBFHPFN1,UKBF,1,2021,2.662337662337662
REGION1,UKBMCCPN1,UKBM,1,2021,2.884249847109964
REGION1,UKBMSTPN1,UKBM,1,2021,2.884249847109964
REGION1,UKCOCHPN1,UKCO,1,2021,2.43322
REGION1,UKHFCHPN1,UKHF,1,2021,2.32558
REGION1,UKHFSTPN1,UKHF,1,2021,2.32558
REGION1,UKNGCCPN1,UKNG,1,2021,1.754385964912281
REGION1,UKNGCHPN1,UKNG,1,2021,1.68936
REGION1,UKNUG2PN1,UKNU,1,2021,2.631578947368421
REGION1,UKOCWVPN1,UKOC,1,2021,1.0
REGION1,UKWSCHPN1,UKWS,1,2021,3.25808997632202
REGION1,UKWSSTPN1,UKWS,1,2021,3.015762987012986
REGION1,ATNGCCSN1,ATNG,1,2021,2.333981340557854
REGION1,BENGCCSN1,BENG,1,2021,2.333981340557854
